,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,year,term_ 60 months,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,addr_state_AL,addr_state_AR,addr_state_AZ,addr_state_CA,addr_state_CO,addr_state_CT,addr_state_DC,addr_state_DE,addr_state_FL,addr_state_GA,addr_state_HI,addr_state_ID,addr_state_IL,addr_state_IN,addr_state_KS,addr_state_KY,addr_state_LA,addr_state_MA,addr_state_MD,addr_state_ME,addr_state_MI,addr_state_MN,addr_state_MO,addr_state_MS,addr_state_MT,addr_state_NC,addr_state_ND,addr_state_NE,addr_state_NH,addr_state_NJ,addr_state_NM,addr_state_NV,addr_state_NY,addr_state_OH,addr_state_OK,addr_state_OR,addr_state_PA,addr_state_RI,addr_state_SC,addr_state_SD,addr_state_TN,addr_state_TX,addr_state_UT,addr_state_VA,addr_state_VT,addr_state_WA,addr_state_WI,addr_state_WV,addr_state_WY,initial_list_status_w,application_type_Joint App,label
56549,5000.0,5000.0,5000.0,0.0697,154.32,78000.0,medical,7.28,0.0,710.0,714.0,1.0,9.0,0.0,6756.0,0.0,0.0,0.0,354371.0,18400.0,4.0,39375.0,0.0,0.0,56.0,4.0,4.0,2.0,0.0,4.0,5.0,4.0,4.0,3.0,7.0,8.0,5.0,9.0,0.0,0.0,3.0,100.0,0.0,0.0,375146.0,11145.0,14000.0,11122.0,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56557,12000.0,12000.0,12000.0,0.1199,266.88,110000.0,medical,17.66,0.0,745.0,749.0,1.0,14.0,0.0,18426.0,0.0,0.0,0.0,405417.0,56500.0,7.0,28958.0,0.0,0.0,176.0,13.0,3.0,4.0,0.0,2.0,3.0,6.0,18.0,22.0,9.0,37.0,3.0,14.0,0.0,0.0,3.0,100.0,0.0,0.0,486507.0,137675.0,48500.0,121680.0,2016,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
56559,2200.0,2200.0,2200.0,0.1199,73.07,72000.0,medical,10.07,0.0,685.0,689.0,1.0,7.0,0.0,26995.0,0.0,0.0,0.0,26995.0,33900.0,4.0,3856.0,0.0,0.0,280.0,5.0,5.0,0.0,0.0,5.0,6.0,5.0,6.0,1.0,7.0,11.0,6.0,7.0,0.0,0.0,1.0,100.0,0.0,0.0,33900.0,26995.0,27300.0,0.0,2016,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56562,4800.0,4800.0,4800.0,0.12990000000000002,161.71,14352.0,car,22.49,0.0,670.0,674.0,3.0,18.0,0.0,4242.0,0.0,0.0,0.0,81838.0,13700.0,6.0,4547.0,0.0,0.0,88.0,1.0,1.0,0.0,0.0,4.0,6.0,4.0,4.0,21.0,6.0,6.0,6.0,18.0,0.0,0.0,4.0,100.0,0.0,0.0,91221.0,81838.0,9300.0,77521.0,2016,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56791,10000.0,10000.0,10000.0,0.12990000000000002,336.9,85000.0,car,6.57,2.0,675.0,679.0,1.0,6.0,0.0,9104.0,0.0,0.0,68.0,13396.0,11800.0,3.0,2233.0,0.0,0.0,188.0,4.0,4.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0,7.0,3.0,6.0,0.0,0.0,1.0,90.0,0.0,0.0,25753.0,13396.0,11500.0,13953.0,2016,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56841,10000.0,10000.0,10000.0,0.1367,340.18,38000.0,car,17.02,0.0,685.0,689.0,0.0,4.0,0.0,9543.0,0.0,0.0,0.0,42001.0,17800.0,2.0,10500.0,0.0,0.0,138.0,9.0,7.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,51064.0,42001.0,9800.0,33264.0,2016,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56915,8400.0,8400.0,8400.0,0.1367,285.75,77577.0,car,31.31,0.0,690.0,694.0,0.0,21.0,0.0,43372.0,0.0,0.0,0.0,371404.0,49100.0,4.0,17686.0,0.0,0.0,155.0,12.0,3.0,4.0,0.0,5.0,17.0,5.0,5.0,22.0,18.0,19.0,17.0,21.0,0.0,0.0,2.0,100.0,0.0,0.0,414153.0,177439.0,14100.0,144896.0,2016,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56956,8000.0,8000.0,8000.0,0.1199,265.68,62000.0,car,32.93,0.0,730.0,734.0,1.0,18.0,0.0,11701.0,0.0,0.0,0.0,59762.0,60800.0,9.0,3515.0,0.0,0.0,136.0,1.0,1.0,3.0,2.0,3.0,6.0,7.0,9.0,11.0,14.0,17.0,6.0,18.0,0.0,0.0,6.0,96.7,0.0,0.0,125449.0,59762.0,38800.0,64649.0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56991,8000.0,8000.0,8000.0,0.12990000000000002,269.52,55000.0,car,2.09,0.0,725.0,729.0,0.0,9.0,0.0,1430.0,0.0,0.0,0.0,1430.0,27700.0,8.0,159.0,0.0,0.0,38.0,5.0,5.0,0.0,0.0,4.0,4.0,5.0,5.0,0.0,8.0,8.0,4.0,9.0,0.0,0.0,5.0,100.0,0.0,0.0,29380.0,1430.0,19800.0,0.0,2016,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57022,7000.0,7000.0,7000.0,0.0739,217.4,52000.0,medical,17.63,1.0,725.0,729.0,0.0,13.0,0.0,5912.0,0.0,0.0,0.0,62095.0,29700.0,1.0,5175.0,0.0,0.0,329.0,43.0,10.0,2.0,1.0,2.0,2.0,6.0,10.0,11.0,8.0,12.0,2.0,13.0,0.0,0.0,1.0,92.3,0.0,0.0,104370.0,36427.0,28700.0,36806.0,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57065,18000.0,18000.0,18000.0,0.1199,597.78,79000.0,car,22.35,0.0,720.0,724.0,2.0,14.0,0.0,13950.0,0.0,0.0,0.0,164221.0,37200.0,5.0,12632.0,0.0,0.0,316.0,136.0,6.0,4.0,0.0,3.0,6.0,4.0,4.0,16.0,8.0,9.0,6.0,14.0,0.0,0.0,5.0,96.6,0.0,0.0,211944.0,69359.0,30400.0,67144.0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57083,4925.0,4925.0,4925.0,0.2245,189.24,13000.0,car,13.2,0.0,675.0,679.0,2.0,3.0,0.0,1441.0,0.0,0.0,0.0,1441.0,4100.0,4.0,480.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,100.0,0.0,0.0,4100.0,1441.0,1500.0,0.0,2016,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57099,5000.0,5000.0,5000.0,0.0916,159.38,75000.0,car,28.44,0.0,670.0,674.0,0.0,9.0,0.0,4468.0,0.0,0.0,139.0,84316.0,19400.0,2.0,9368.0,0.0,0.0,180.0,36.0,5.0,2.0,3.0,1.0,4.0,1.0,5.0,4.0,6.0,12.0,4.0,9.0,0.0,0.0,1.0,83.3,0.0,0.0,109700.0,19114.0,1700.0,20000.0,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57176,1600.0,1600.0,1600.0,0.18989999999999999,58.65,35000.0,car,17.08,1.0,675.0,679.0,0.0,4.0,0.0,3033.0,0.0,0.0,64.0,3033.0,3560.0,4.0,758.0,1.0,0.0,66.0,2.0,2.0,0.0,0.0,2.0,4.0,3.0,4.0,2.0,4.0,6.0,4.0,4.0,0.0,1.0,3.0,91.0,0.0,0.0,3560.0,3033.0,1250.0,0.0,2016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57188,8000.0,8000.0,8000.0,0.1367,272.15,68000.0,medical,21.51,0.0,710.0,714.0,1.0,8.0,0.0,4245.0,0.0,0.0,0.0,139242.0,8342.0,4.0,17405.0,0.0,0.0,117.0,13.0,8.0,1.0,0.0,2.0,4.0,2.0,3.0,7.0,5.0,8.0,4.0,8.0,0.0,0.0,1.0,100.0,0.0,0.0,161057.0,35554.0,3900.0,39754.0,2016,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57317,2500.0,2500.0,2500.0,0.1825,90.7,54000.0,car,16.93,0.0,660.0,664.0,1.0,5.0,0.0,6575.0,0.0,0.0,0.0,37111.0,7700.0,6.0,7422.0,0.0,0.0,19.0,5.0,5.0,0.0,0.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,5.0,0.0,0.0,3.0,100.0,0.0,0.0,41891.0,37111.0,4500.0,34191.0,2016,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57385,12000.0,12000.0,12000.0,0.11470000000000001,395.55,24000.0,car,8.6,0.0,715.0,719.0,0.0,6.0,0.0,7692.0,0.0,0.0,164.0,7692.0,15800.0,2.0,1538.0,0.0,0.0,125.0,3.0,3.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,6.0,7.0,4.0,6.0,0.0,0.0,1.0,100.0,0.0,0.0,15800.0,7692.0,12500.0,0.0,2016,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57387,5000.0,5000.0,5000.0,0.11470000000000001,164.81,35360.0,medical,13.2,0.0,695.0,699.0,1.0,10.0,1.0,6525.0,0.0,0.0,0.0,6956.0,19200.0,4.0,696.0,0.0,0.0,179.0,2.0,2.0,0.0,0.0,4.0,7.0,4.0,4.0,2.0,9.0,9.0,7.0,10.0,0.0,0.0,3.0,100.0,1.0,0.0,21200.0,6956.0,6200.0,2000.0,2016,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57390,5000.0,5000.0,5000.0,0.12990000000000002,168.45,39900.0,car,19.97,1.0,705.0,709.0,0.0,9.0,0.0,1927.0,0.0,0.0,0.0,32784.0,5500.0,3.0,3643.0,0.0,0.0,139.0,9.0,9.0,0.0,0.0,1.0,2.0,1.0,4.0,9.0,3.0,7.0,2.0,9.0,0.0,0.0,3.0,87.5,0.0,0.0,37025.0,32784.0,2500.0,31525.0,2016,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
57413,4000.0,4000.0,4000.0,0.1199,132.84,46000.0,medical,21.37,0.0,670.0,674.0,3.0,10.0,0.0,9581.0,0.0,0.0,0.0,29754.0,11000.0,4.0,2975.0,0.0,0.0,93.0,4.0,2.0,4.0,0.0,3.0,5.0,3.0,3.0,6.0,5.0,5.0,5.0,10.0,0.0,0.0,2.0,93.7,0.0,0.0,45276.0,21219.0,8500.0,18426.0,2016,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57445,12225.0,12225.0,12225.0,0.1367,415.87,36000.0,medical,22.33,0.0,660.0,664.0,0.0,20.0,1.0,13044.0,1.0,0.0,535.0,15582.0,24400.0,3.0,974.0,0.0,0.0,390.0,2.0,2.0,0.0,0.0,5.0,10.0,5.0,14.0,6.0,19.0,31.0,10.0,18.0,0.0,0.0,1.0,100.0,1.0,0.0,30700.0,15582.0,10100.0,6300.0,2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57500,2100.0,2100.0,2100.0,0.12990000000000002,70.75,48000.0,medical,9.2,0.0,710.0,714.0,0.0,5.0,1.0,1207.0,1.0,0.0,0.0,15408.0,5100.0,4.0,3082.0,0.0,0.0,319.0,4.0,4.0,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,7.0,4.0,5.0,0.0,0.0,4.0,88.9,1.0,0.0,20835.0,15408.0,4700.0,15735.0,2016,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57552,15000.0,15000.0,15000.0,0.0789,469.29,50000.0,car,6.07,0.0,715.0,719.0,0.0,4.0,0.0,10576.0,0.0,0.0,0.0,10576.0,21000.0,1.0,2644.0,0.0,0.0,133.0,17.0,17.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,21000.0,10576.0,18700.0,0.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57715,6225.0,6225.0,6225.0,0.1629,219.75,33000.0,car,17.09,0.0,685.0,689.0,1.0,15.0,2.0,4840.0,0.0,0.0,1043.0,19710.0,15700.0,13.0,1408.0,0.0,0.0,163.0,2.0,2.0,0.0,0.0,2.0,5.0,3.0,7.0,7.0,9.0,15.0,5.0,15.0,0.0,0.0,5.0,100.0,0.0,0.0,34888.0,19710.0,4500.0,19188.0,2016,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57774,5225.0,5225.0,5225.0,0.0975,167.99,18200.0,car,12.27,0.0,735.0,739.0,0.0,4.0,0.0,6674.0,0.0,0.0,0.0,6674.0,23000.0,3.0,1669.0,0.0,0.0,118.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,23000.0,6674.0,23000.0,0.0,2016,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57786,11200.0,11200.0,11200.0,0.0975,236.6,42000.0,car,2.32,0.0,700.0,704.0,1.0,12.0,0.0,2024.0,0.0,0.0,0.0,2024.0,49300.0,2.0,337.0,0.0,0.0,265.0,3.0,3.0,1.0,1.0,2.0,2.0,11.0,17.0,0.0,12.0,24.0,2.0,12.0,0.0,0.0,2.0,96.0,0.0,0.0,49300.0,2024.0,45300.0,0.0,2016,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57815,10150.0,10150.0,10150.0,0.0789,317.55,60000.0,car,17.78,0.0,690.0,694.0,0.0,8.0,0.0,7591.0,0.0,0.0,0.0,27723.0,12000.0,2.0,3960.0,0.0,0.0,123.0,49.0,3.0,3.0,0.0,5.0,5.0,5.0,6.0,4.0,6.0,8.0,5.0,8.0,0.0,0.0,1.0,93.3,0.0,0.0,46486.0,27723.0,12000.0,34486.0,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57826,10000.0,10000.0,9750.0,0.0975,321.5,70000.0,car,17.47,0.0,660.0,664.0,0.0,10.0,0.0,17621.0,0.0,0.0,180.0,335194.0,21700.0,2.0,33519.0,0.0,0.0,112.0,19.0,19.0,2.0,0.0,5.0,6.0,5.0,6.0,5.0,8.0,10.0,6.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,356579.0,32031.0,17200.0,20675.0,2016,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57841,4000.0,4000.0,4000.0,0.1727,143.15,41800.0,medical,21.93,0.0,675.0,679.0,1.0,9.0,1.0,10365.0,0.0,0.0,0.0,17484.0,13600.0,12.0,1943.0,0.0,0.0,50.0,4.0,4.0,0.0,0.0,3.0,6.0,3.0,3.0,23.0,7.0,8.0,6.0,9.0,0.0,0.0,3.0,100.0,1.0,0.0,22600.0,17484.0,7800.0,9000.0,2016,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57862,9000.0,9000.0,9000.0,0.11470000000000001,296.66,43000.0,car,24.24,0.0,700.0,704.0,0.0,10.0,0.0,6154.0,0.0,0.0,0.0,28979.0,9500.0,3.0,2898.0,0.0,0.0,159.0,18.0,11.0,0.0,0.0,4.0,4.0,4.0,12.0,6.0,4.0,14.0,4.0,10.0,0.0,0.0,1.0,80.0,0.0,0.0,37620.0,28979.0,9500.0,28120.0,2016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
57929,10500.0,10500.0,10500.0,0.1446,246.83,56097.0,car,31.32,0.0,670.0,674.0,1.0,27.0,0.0,19243.0,0.0,0.0,0.0,162055.0,35000.0,6.0,6002.0,0.0,0.0,130.0,8.0,8.0,1.0,0.0,5.0,7.0,8.0,8.0,20.0,12.0,12.0,7.0,27.0,0.0,0.0,2.0,100.0,0.0,0.0,193193.0,88599.0,14300.0,77188.0,2016,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
57935,7825.0,7825.0,7825.0,0.1531,272.45,49000.0,car,27.97,1.0,670.0,674.0,0.0,5.0,1.0,6338.0,0.0,0.0,0.0,256601.0,13800.0,4.0,51320.0,0.0,0.0,268.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,3.0,6.0,2.0,5.0,0.0,0.0,2.0,83.3,1.0,0.0,269044.0,22254.0,10800.0,19591.0,2016,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58030,4800.0,4800.0,4800.0,0.0916,153.0,34000.0,medical,13.48,0.0,755.0,759.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,14250.0,19700.0,2.0,1583.0,0.0,0.0,91.0,34.0,4.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,8.0,12.0,1.0,10.0,0.0,0.0,2.0,100.0,0.0,0.0,36676.0,14250.0,8600.0,16976.0,2016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58041,20000.0,20000.0,20000.0,0.1446,688.03,185000.0,medical,15.39,0.0,690.0,694.0,3.0,22.0,1.0,19057.0,0.0,0.0,0.0,457825.0,45100.0,14.0,20810.0,0.0,0.0,146.0,2.0,2.0,6.0,0.0,7.0,14.0,7.0,7.0,34.0,14.0,15.0,14.0,22.0,0.0,0.0,6.0,100.0,0.0,1.0,530842.0,67586.0,20900.0,68742.0,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58080,4000.0,4000.0,4000.0,0.1999,148.64,45000.0,medical,20.91,0.0,660.0,664.0,1.0,14.0,0.0,15738.0,0.0,0.0,0.0,23682.0,21700.0,3.0,1822.0,0.0,0.0,104.0,11.0,5.0,0.0,0.0,5.0,8.0,5.0,5.0,1.0,13.0,14.0,8.0,14.0,0.0,0.0,2.0,100.0,0.0,0.0,29700.0,23682.0,11400.0,8000.0,2016,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58226,20000.0,20000.0,20000.0,0.0739,621.12,137500.0,car,13.94,0.0,695.0,699.0,2.0,18.0,1.0,12896.0,0.0,0.0,0.0,174698.0,44900.0,7.0,10276.0,0.0,0.0,399.0,2.0,2.0,2.0,0.0,2.0,6.0,3.0,8.0,12.0,12.0,29.0,6.0,18.0,0.0,0.0,2.0,100.0,1.0,0.0,238937.0,56178.0,11500.0,62037.0,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58293,4800.0,4800.0,4800.0,0.18989999999999999,175.93,25000.0,medical,19.68,0.0,730.0,734.0,1.0,6.0,0.0,4482.0,0.0,0.0,0.0,11905.0,9500.0,4.0,1984.0,0.0,0.0,39.0,16.0,10.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,5.0,5.0,4.0,6.0,0.0,0.0,1.0,100.0,0.0,0.0,19778.0,11905.0,1500.0,10278.0,2016,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58336,16000.0,16000.0,16000.0,0.0649,490.32,49000.0,car,0.61,0.0,725.0,729.0,1.0,13.0,0.0,670.0,0.0,0.0,139.0,268246.0,31500.0,5.0,20634.0,0.0,0.0,95.0,2.0,2.0,3.0,0.0,0.0,1.0,4.0,5.0,11.0,9.0,15.0,1.0,13.0,0.0,0.0,1.0,100.0,0.0,0.0,319044.0,670.0,19500.0,0.0,2016,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
